ss,Country,Code,Year,Mismanaged Plastic,GDP,Population
7,Australia,A7,2016,240948.20738500883,1206562910556.58,24190907.0
7,Australia,A7,2017,247790.18876018518,1326467487376.42,24594202.0
7,Australia,A7,2018,255459.336748695,1428266513154.48,24966643.0
7,Australia,A7,2019,260769.4700668385,1392218527563.26,25340217.0
8,Bahamas,A8,2000,7026.521804037406,8076470000,325014.0
8,Bahamas,A8,2001,7364.632106745265,8317830000.0,329626.0
8,Bahamas,A8,2002,7820.195349588395,8881160000.0,334002.0
8,Bahamas,A8,2003,8243.649934787087,8870090000.0,338490.0
8,Bahamas,A8,2004,8729.63938012522,9055290000.0,343089.0
8,Bahamas,A8,2005,9122.987886627012,9836200000.0,347804.0
8,Bahamas,A8,2006,9629.084054994759,10167250000.0,352664.0
8,Bahamas,A8,2007,10158.456232166993,10618340000.0,357666.0
8,Bahamas,A8,2008,10295.704265043942,10526000000.0,362795.0
8,Bahamas,A8,2009,10660.2377094033,9981960000.0,368057.0
8,Bahamas,A8,2010,11282.398010150631,10095760000.0,373272.0
8,Bahamas,A8,2011,11720.440501438228,10070450000.0,377950.0
8,Bahamas,A8,2012,12093.422325732516,10720500000.0,382061.0
8,Bahamas,A8,2013,12516.529417150101,10562800000.0,385650.0
8,Bahamas,A8,2014,12853.291821155686,11176100000.0,389131.0
8,Bahamas,A8,2015,13394.524585047684,11672900000.0,392697.0
8,Bahamas,A8,2016,13741.13561876272,11750800000.0,395976.0
8,Bahamas,A8,2017,14131.329822727554,12253500000.0,399020.0
8,Bahamas,A8,2018,14568.696855809832,12653600000.0,401906.0
8,Bahamas,A8,2019,14871.530659265885,13058700000.0,404557.0
9,Bahrain,A9,2000,8178.502570951956,9062898936.17021,711442.0
9,Bahrain,A9,2001,8572.045216528419,8976196808.51064,730257.0
9,Bahrain,A9,2002,9102.296919537852,9593510638.29787,748324.0
9,Bahrain,A9,2003,9595.175830372362,11074813829.7872,778256.0
9,Bahrain,A9,2004,10160.84203607169,13150159574.4681,833451.0
9,Bahrain,A9,2005,10618.6790515146,15968723404.2553,901921.0
9,Bahrain,A9,2006,11207.748427456227,18504760638.2979,970981.0
9,Bahrain,A9,2007,11823.909855932243,21730000000.0,1040532.0
9,Bahrain,A9,2008,11983.659362309245,25710904255.3191,1110343.0
9,Bahrain,A9,2009,12407.957157866915,22938218085.1064,1179453.0
9,Bahrain,A9,2010,13132.11909190981,25713271276.5957,1213645.0
9,Bahrain,A9,2011,13641.977559739982,28776595744.6809,1212077.0
9,Bahrain,A9,2012,14076.108826102298,30749308510.6383,1224939.0
9,Bahrain,A9,2013,14568.583272414897,32539468085.1064,1261673.0
9,Bahrain,A9,2014,14960.557034650585,33387712765.9574,1311134.0
9,Bahrain,A9,2015,15590.523563528459,31050638297.8723,1362142.0
9,Bahrain,A9,2016,15993.960613809852,32234973404.2553,1409661.0
9,Bahrain,A9,2017,16448.126186663165,35473776595.7447,1456834.0
9,Bahrain,A9,2018,16957.19845659588,37802005319.1489,1487340.0
9,Bahrain,A9,2019,17309.681108640507,38653318085.1064,1494188.0
10,Bangladesh,A10,2000,258298.9579224614,53369787318.6245,129193327.0
10,Bangladesh,A10,2001,270728.08591607364,53991289844.3291,131670484.0
10,Bangladesh,A10,2002,287474.851125931,54724081490.5102,134139826.0
10,Bangladesh,A10,2003,303041.283727259,60158929188.2556,136503206.0
10,Bangladesh,A10,2004,320906.5335326501,65108544250.0425,138789725.0
10,Bangladesh,A10,2005,335366.2494722476,69442943089.4309,140912590.0
10,Bangladesh,A10,2006,353970.6339093422,71819083683.7403,142628831.0
10,Bangladesh,A10,2007,373430.65773480944,79611888213.148,144135934.0
10,Bangladesh,A10,2008,378475.9738752438,91631278239.3237,145421318.0
10,Bangladesh,A10,2009,391876.4316596065,102477779060.302,146706810.0
10,Bangladesh,A10,2010,414747.3999459956,115279077465.226,148391139.0
10,Bangladesh,A10,2011,430850.09231369477,128637983882.833,150211005.0
10,Bangladesh,A10,2012,444561.1173736151,133355819704.936,152090649.0
10,Bangladesh,A10,2013,460114.77590491995,149990529207.544,154030139.0
10,Bangladesh,A10,2014,472494.3543717688,172885432686.945,155961299.0
10,Bangladesh,A10,2015,492390.38014464383,195078574089.067,157830000.0
10,Bangladesh,A10,2016,505131.99986915366,265236389198.948,159784568.0
10,Bangladesh,A10,2017,519475.7618444725,293754769935.148,161793964.0
10,Bangladesh,A10,2018,535553.6239824479,321379163135.647,163683958.0
10,Bangladesh,A10,2019,546685.9676992849,351238397263.802,165516222.0
11,Barbados,A11,2000,7956.752087260175,3059500000,264657.0
11,Barbados,A11,2001,8339.624286596285,3054500000.0,265377.0
11,Barbados,A11,2002,8855.498837969384,3106500000.0,266455.0
11,Barbados,A11,2003,9335.013916497082,3209500000.0,267499.0
11,Barbados,A11,2004,9885.342747948043,3444500000.0,268505.0
11,Barbados,A11,2005,10330.766050887265,3819500000.0,269477.0
11,Barbados,A11,2006,10903.863503128945,4217450800.0,270425.0
11,Barbados,A11,2007,11503.318438746222,4674007450.0,271444.0
11,Barbados,A11,2008,11658.7365250373,4784925100.0,272635.0
11,Barbados,A11,2009,12071.52998461439,4465657300.0,273791.0
11,Barbados,A11,2010,12776.057119040597,4529928300.0,274711.0
11,Barbados,A11,2011,13272.091373834846,4657699450.0,275486.0
11,Barbados,A11,2012,13694.451681214587,4610096000.0,276197.0
11,Barbados,A11,2013,14173.573261800453,4677248300.0,276865.0
11,Barbados,A11,2014,14554.919116223411,4696344350.0,277493.0
11,Barbados,A11,2015,15167.804843172522,4724691200.0,278083.0
11,Barbados,A11,2016,15560.303172060487,4832811750.0,278649.0
11,Barbados,A11,2017,16002.154579260286,4981588900.0,279187.0
11,Barbados,A11,2018,16497.423952988924,5097283200.0,279688.0
11,Barbados,A11,2019,16840.349452253347,5324250000.0,280180.0
12,Belgium,A12,2000,43522.6021820011,236792460312.471,10251250.0
12,Belgium,A12,2001,45616.87308996793,236746141604.37,10286570.0
12,Belgium,A12,2002,48438.652960573505,258383599375.177,10332785.0
12,Belgium,A12,2003,51061.55031544362,318082528506.588,10376133.0
12,Belgium,A12,2004,54071.79149649986,369214712443.206,10421137.0
12,Belgium,A12,2005,56508.21040258295,385714762230.039,10478617.0
12,Belgium,A12,2006,59642.993559314644,408259840868.823,10547958.0
12,Belgium,A12,2007,62921.94939491007,470922156309.453,10625700.0
12,Belgium,A12,2008,63772.07008075686,517328087920.078,10709973.0
12,Belgium,A12,2009,66030.00715451229,483254171097.812,10796493.0
12,Belgium,A12,2010,69883.69693418412,481420882905.012,10895586.0
12,Belgium,A12,2011,72596.95245644952,523330354138.137,11038264.0
12,Belgium,A12,2012,74907.2191876436,496152879924.727,11106932.0
12,Belgium,A12,2013,77527.96414990503,521791015247.064,11159407.0
12,Belgium,A12,2014,79613.88611074882,535390200131.009,11209057.0
12,Belgium,A12,2015,82966.30697098172,462335574841.484,11274196.0
12,Belgium,A12,2016,85113.2318013585,476062757356.94,11331422.0
12,Belgium,A12,2017,87530.1128111244,502764720556.358,11375158.0
12,Belgium,A12,2018,90239.18451391546,543299066998.892,11427054.0
12,Belgium,A12,2019,92114.95114819914,535865692402.342,11488980.0
13,Belize,A13,2000,2762.099948316316,1116000000,240406.0
13,Belize,A13,2001,2895.0098681429336,1163000000.0,248100.0
13,Belize,A13,2002,3074.0901079265495,1233000000.0,255987.0
13,Belize,A13,2003,3240.548552162722,1298000000.0,263998.0
13,Belize,A13,2004,3431.5892205456803,1389500000.0,272128.0
13,Belize,A13,2005,3586.213075673351,1461500000.0,280375.0
13,Belize,A13,2006,3785.1576231290232,1581000000.0,288729.0
13,Belize,A13,2007,3993.2518842707686,1696000000.0,297173.0
13,Belize,A13,2008,4047.203582577335,1729000000.0,305671.0
13,Belize,A13,2009,4190.500342468694,1680500000.0,314171.0
13,Belize,A13,2010,4435.069274646667,1738500000.0,322106.0
13,Belize,A13,2011,4607.262171258843,1819500000.0,329538.0
13,Belize,A13,2012,4753.8799583144855,1903000000.0,337059.0
13,Belize,A13,2013,4920.201804019891,2029500000.0,344688.0
13,Belize,A13,2014,5052.581869810654,2138000000.0,352335.0
13,Belize,A13,2015,5265.3384840880335,2210500000.0,359871.0
13,Belize,A13,2016,5401.590010093413,2258500000.0,367313.0
13,Belize,A13,2017,5554.9739204635935,2286000000.0,374693.0
13,Belize,A13,2018,5726.9012969328,2315000000.0,382066.0
13,Belize,A13,2019,5845.9441542955665,2416500000.0,389095.0
14,Benin,A14,2000,19751.251287098523,3519991440.32367,6998023.0
14,Benin,A14,2001,20701.664839889705,3666222633.8361,7212041.0
14,Benin,A14,2002,21982.233567562333,4194342689.26284,7431783.0
14,Benin,A14,2003,23172.54623636066,5349258092.89147,7659208.0
14,Benin,A14,2004,24538.641713675715,6190270377.07583,7894554.0
14,Benin,A14,2005,25644.32748709176,6567654958.75337,8149419.0
14,Benin,A14,2006,27066.942100075015,7034111316.29951,8402631.0
14,Benin,A14,2007,28554.9845750474,8169048374.70846,8647761.0
14,Benin,A14,2008,28940.782906229546,9787734516.74186,8906469.0
14,Benin,A14,2009,29965.47077640112,9738626509.93368,9172514.0
14,Benin,A14,2010,31714.33668525754,9535345011.48728,9445710.0
14,Benin,A14,2011,32945.655332113034,10693321370.0352,9726380.0
14,Benin,A14,2012,33994.09123576653,11141358105.9864,10014078.0
14,Benin,A14,2013,35183.42711445693,12517845127.6766,10308730.0
14,Benin,A14,2014,36130.05178183358,13284527850.2627,10614844.0
14,Benin,A14,2015,37651.4338571442,11388160997.1088,10932783.0
14,Benin,A14,2016,38625.742600035024,11821065852.127,11260085.0
14,Benin,A14,2017,39722.561764369006,12701655845.9622,11596779.0
14,Benin,A14,2018,40951.98172719288,14262408079.7005,11940683.0
14,Benin,A14,2019,41803.234554281735,14391686309.0337,12290444.0
15,Bermuda,A15,2000,819.4234406624106,3480219000,61833.0
15,Bermuda,A15,2001,858.8534054864134,3680483000.0,62504.0
15,Bermuda,A15,2002,911.9805728532531,3937228000.0,62912.0
15,Bermuda,A15,2003,961.3632721239516,4186525000.0,63325.0
15,Bermuda,A15,2004,1018.0387019498106,4484703000.0,63740.0
15,Bermuda,A15,2005,1063.9104711645473,4868136000.0,64154.0
15,Bermuda,A15,2006,1122.9307197534968,6144000000.0,64523.0
15,Bermuda,A15,2007,1184.6653849131744,6767000000.0,64888.0
15,Bermuda,A15,2008,1200.6710643176782,6980000000.0,65273.0
15,Bermuda,A15,2009,1243.1824600756515,6656000000.0,65636.0
15,Bermuda,A15,2010,1315.7379503310156,6634526000.0,65124.0
15,Bermuda,A15,2011,1366.8218714199631,6312691000.0,64564.0
15,Bermuda,A15,2012,1410.3185057849423,6378188000.0,64798.0
15,Bermuda,A15,2013,1459.6606808022957,6465756000.0,65001.0
15,Bermuda,A15,2014,1498.9334555081878,6413988000.0,65138.0
15,Bermuda,A15,2015,1562.0512862011453,6654541000.0,65237.0
15,Bermuda,A15,2016,1602.47259474318,6899911000.0,64554.0
15,Bermuda,A15,2017,1647.9765134751585,7142316000.0,63873.0
15,Bermuda,A15,2018,1698.9816635445234,7225977000.0,63918.0
15,Bermuda,A15,2019,1734.297730881603,7423465000.0,63911.0
16,Bosnia and Herzegovina,A16,2000,26762.314852605905,5567774049.09534,4179350.0
16,Bosnia and Herzegovina,A16,2001,28050.094870705096,5800616572.16444,4194932.0
16,Bosnia and Herzegovina,A16,2002,29785.224609182045,6728219506.73943,4198410.0
16,Bosnia and Herzegovina,A16,2003,31398.060269686983,8498893357.96025,4183757.0
16,Bosnia and Herzegovina,A16,2004,33249.07602312977,10156541358.1787,4142860.0
16,Bosnia and Herzegovina,A16,2005,34747.24494245974,11222796196.6789,4094297.0
16,Bosnia and Herzegovina,A16,2006,36674.842320122836,12864842268.5435,4058086.0
16,Bosnia and Herzegovina,A16,2007,38691.092361722716,15778737117.2987,4007876.0
16,Bosnia and Herzegovina,A16,2008,39213.836782247134,19112801196.8583,3943392.0
16,Bosnia and Herzegovina,A16,2009,40602.25612887812,17613946109.0187,3877750.0
16,Bosnia and Herzegovina,A16,2010,42971.91359551044,17176320823.1892,3811088.0
16,Bosnia and Herzegovina,A16,2011,44640.311046995266,18644239027.714,3743142.0
16,Bosnia and Herzegovina,A16,2012,46060.90822073883,17226736284.8232,3674374.0
16,Bosnia and Herzegovina,A16,2013,47672.42036183564,18179104548.8804,3617559.0
16,Bosnia and Herzegovina,A16,2014,48955.06656117417,18558731212.8666,3571068.0
16,Bosnia and Herzegovina,A16,2015,51016.49069672599,16404352155.614,3524324.0
16,Bosnia and Herzegovina,A16,2016,52336.64793445618,17116926092.3905,3480986.0
16,Bosnia and Herzegovina,A16,2017,53822.802881583586,18326376394.0796,3440027.0
16,Bosnia and Herzegovina,A16,2018,55488.627676829004,20484048415.5019,3400129.0
16,Bosnia and Herzegovina,A16,2019,56642.048077722975,20482603346.4473,3360711.0
17,Brazil,A17,2000,1621344.1881502715,655448188246.11,175873720.0
17,Brazil,A17,2001,1699361.902965321,559983704075.658,178211881.0
17,Brazil,A17,2002,1804481.4538210786,509795270707.268,180476685.0
17,Brazil,A17,2003,1902192.04944792,558233724160.742,182629278.0
17,Brazil,A17,2004,2014332.3351649018,669289321953.683,184722043.0
17,Brazil,A17,2005,2105096.06332523,891633826582.606,186797334.0
17,Brazil,A17,2006,2221875.901787651,1107626711436.44,188820682.0
17,Brazil,A17,2007,2344026.594087999,1397114247287.58,190779453.0
17,Brazil,A17,2008,2375696.075325819,1695855391816.48,192672317.0
17,Brazil,A17,2009,2459810.8333642613,1666996294324.76,194517549.0
17,Brazil,A17,2010,2603372.045561012,2208838108593.19,196353492.0
17,Brazil,A17,2011,2704448.7471239283,2616156606734.51,198185302.0
17,Brazil,A17,2012,2790512.9379100087,2465228293862.62,199977707.0
17,Brazil,A17,2013,2888143.3506187396,2472819362259.0,201721767.0
17,Brazil,A17,2014,2965850.0427417518,2456043766063.5,203459650.0
17,Brazil,A17,2015,3090737.5220161458,1802211999555.59,205188205.0
17,Brazil,A17,2016,3170716.749397142,1795693265824.27,206859578.0
17,Brazil,A17,2017,3260752.6337922905,2063514688761.67,208504960.0
17,Brazil,A17,2018,3361673.475846608,1916933708404.16,210166592.0
17,Brazil,A17,2019,3431551.26757662,1873288159000.64,211782878.0
18,British Virgin Islands,A18,2000,342.5436219396788,,20104.0
18,British Virgin Islands,A18,2001,359.02653210984624,,20657.0
18,British Virgin Islands,A18,2002,381.2352845449992,3262000000.0,21288.0
18,British Virgin Islands,A18,2003,401.8787367943864,3443000000.0,21982.0
18,British Virgin Islands,A18,2004,425.57076956299255,3797000000.0,22715.0
18,British Virgin Islands,A18,2005,444.7465475452464,4428000000.0,23497.0
18,British Virgin Islands,A18,2006,469.41878501882394,4484000000.0,24323.0
18,British Virgin Islands,A18,2007,495.2257301874104,4784000000.0,25191.0
18,British Virgin Islands,A18,2008,501.9165851504951,4244000000.0,26115.0
18,British Virgin Islands,A18,2009,519.6876260483191,4201000000.0,27044.0
18,British Virgin Islands,A18,2010,550.0180012735997,4324000000.0,27556.0
18,British Virgin Islands,A18,2011,571.3726153648727,4223000000.0,27962.0
18,British Virgin Islands,A18,2012,589.5555156069273,4089000000.0,28421.0
18,British Virgin Islands,A18,2013,610.182027500659,3738000000.0,28657.0
18,British Virgin Islands,A18,2014,626.5992274778802,3565000000.0,28971.0
18,British Virgin Islands,A18,2015,652.9843774036173,3663000000.0,29366.0
18,British Virgin Islands,A18,2016,669.8816990378835,3798000000.0,29739.0
18,British Virgin Islands,A18,2017,688.9037044644068,3794000000.0,30060.0
18,British Virgin Islands,A18,2018,710.2253899024183,3922000000.0,30335.0
18,British Virgin Islands,A18,2019,724.988567300089,4117000000.0,30610.0
19,Brunei,A19,2000,504.51313007729055,6001280943.71691,333926.0
19,Brunei,A19,2001,528.7898763662593,5601020247.27601,340748.0
19,Brunei,A19,2002,561.499891933689,5843367180.06094,347463.0
19,Brunei,A19,2003,591.9044653744797,6557395815.59539,354045.0
19,Brunei,A19,2004,626.7991206662607,7872201250.91582,360461.0
19,Brunei,A19,2005,655.0420396752671,9531417164.46943,366717.0
19,Brunei,A19,2006,691.380383046894,11470462364.6891,372808.0
19,Brunei,A19,2007,729.3899732153234,12247680702.8059,378748.0
19,Brunei,A19,2008,739.2445551258091,14393437610.2552,384568.0
19,Brunei,A19,2009,765.4185163203678,10732592999.3918,390311.0
19,Brunei,A19,2010,810.0904108215,13707275498.0569,396053.0
19,Brunei,A19,2011,841.5424143233429,18525128229.6754,401506.0
19,Brunei,A19,2012,868.3229798555705,19048443089.2531,406634.0
19,Brunei,A19,2013,898.7026028044852,18094326392.7086,411702.0
19,Brunei,A19,2014,922.882568266143,17097801091.9771,416656.0
19,Brunei,A19,2015,961.7437635241776,12930292949.4216,421437.0
19,Brunei,A19,2016,986.6308730238477,11400467372.4943,425994.0
19,Brunei,A19,2017,1014.6473091312829,12128182463.596,430276.0
19,Brunei,A19,2018,1046.0508138818368,13567164444.9707,434274.0
19,Brunei,A19,2019,1067.7946630202591,13469240162.5496,438048.0
20,Bulgaria,A20,2000,56868.12358054236,13245990274.4581,8170172.0
20,Bulgaria,A20,2001,59604.569721960004,14183443861.6902,8009142.0
20,Bulgaria,A20,2002,63291.60400652875,16403043849.8297,7837161.0
20,Bulgaria,A20,2003,66718.77158010543,21144962058.2885,7775327.0
20,Bulgaria,A20,2004,70652.05587169447,26157744752.7834,7716860.0
20,Bulgaria,A20,2005,73835.56431325548,29868651533.1188,7658972.0
20,Bulgaria,A20,2006,77931.57941845855,34380543845.3973,7601022.0
20,Bulgaria,A20,2007,82215.9754868282,44432811756.4731,7545338.0
20,Bulgaria,A20,2008,83326.77230956743,54480697770.0773,7492561.0
20,Bulgaria,A20,2009,86277.07027223185,52023813557.8158,7444443.0
20,Bulgaria,A20,2010,91312.43340872377,50754203890.7341,7395599.0
20,Bulgaria,A20,2011,94857.66606049726,57735709913.8851,7348328.0
20,Bulgaria,A20,2012,97876.33974696843,54290156342.3767,7305888.0
20,Bulgaria,A20,2013,101300.69493059763,55844245263.8012,7265115.0
20,Bulgaria,A20,2014,104026.23205157633,57159557804.6461,7223938.0
20,Bulgaria,A20,2015,108406.62003886802,50828088835.9428,7177991.0
20,Bulgaria,A20,2016,111211.86559981687,53987487124.3421,7127822.0
20,Bulgaria,A20,2017,114369.84515646372,59343060705.828,7075947.0
20,Bulgaria,A20,2018,117909.61108632773,66399602077.1693,7025037.0
20,Bulgaria,A20,2019,120360.55205535867,68911930627.8977,6975761.0
21,Cambodia,A21,2000,47154.19384798858,3654031716.26881,12118841.0
21,Cambodia,A21,2001,49423.213883865734,3984000517.02345,12338192.0
21,Cambodia,A21,2002,52480.447329110284,4284028482.53766,12561779.0
21,Cambodia,A21,2003,55322.203201098804,4658246918.27092,12787710.0
21,Cambodia,A21,2004,58583.623453204644,5337833248.03924,13016371.0
21,Cambodia,A21,2005,61223.34083296779,6293046161.83262,13246583.0
21,Cambodia,A21,2006,64619.69503131732,7274595706.67154,13477779.0
21,Cambodia,A21,2007,68172.25189462461,8639235913.17746,13714791.0
21,Cambodia,A21,2008,69093.3079345868,10351914178.2857,13943888.0
21,Cambodia,A21,2009,71539.65068834006,10401851766.8465,14155740.0
21,Cambodia,A21,2010,75714.8981641403,11242275288.5243,14363532.0
21,Cambodia,A21,2011,78654.55182549557,12829541141.0127,14573885.0
21,Cambodia,A21,2012,81157.5907023469,14054443213.4639,14786640.0
21,Cambodia,A21,2013,83997.01458283635,15227991395.2201,14999683.0
21,Cambodia,A21,2014,86256.9890228316,16702610842.4025,15210817.0
21,Cambodia,A21,2015,89889.1409433994,18049954289.4229,15417523.0
21,Cambodia,A21,2016,92215.20842450495,20016747858.3122,15624584.0
21,Cambodia,A21,2017,94833.75763637065,22177200588.6749,15830689.0
21,Cambodia,A21,2018,97768.87837403508,24571753581.7841,16025238.0
21,Cambodia,A21,2019,99801.16180958711,27089390032.8915,16207746.0
22,Cameroon,A22,2000,45869.244870001596,10566579294.5164,15091594.0
22,Cameroon,A22,2001,48076.43424484504,10953485345.2216,15493253.0
22,Cameroon,A22,2002,51050.35826052754,12417251341.6032,15914033.0
22,Cameroon,A22,2003,53814.676454010274,15970315030.2406,16354326.0
22,Cameroon,A22,2004,56987.22319821055,18826214125.2325,16809407.0
22,Cameroon,A22,2005,59555.00843636535,19509852219.3298,17275171.0
22,Cameroon,A22,2006,62858.81218479902,20910512978.1716,17751333.0
22,Cameroon,A22,2007,66314.56208486008,23928250410.0588,18251866.0
22,Cameroon,A22,2008,67210.51940251068,27715142005.5704,18777081.0
22,Cameroon,A22,2009,69590.1994617139,27932970297.0644,19319274.0
22,Cameroon,A22,2010,73651.67169211037,27507501809.2414,19878036.0
22,Cameroon,A22,2011,76511.21996602182,30630910513.0616,20448873.0
22,Cameroon,A22,2012,78946.05118234055,30155062302.8443,21032684.0
22,Cameroon,A22,2013,81708.10093095386,33728621190.2114,21632850.0
22,Cameroon,A22,2014,83906.49120186525,36386544716.0794,22299585.0
22,Cameroon,A22,2015,87439.66719861017,32210233021.5735,23012646.0
22,Cameroon,A22,2016,89702.3494791923,33814337040.7804,23711630.0
22,Cameroon,A22,2017,92249.54338076593,36098547058.7877,24393181.0
22,Cameroon,A22,2018,95104.68225288753,39973842058.565,25076747.0
22,Cameroon,A22,2019,97081.58608568544,39670976440.3158,25782341.0
23,Canada,A23,2000,485324.0,744773415931.587,30685730.0
23,Canada,A23,2001,490428,738962729044.525,31020902.0
23,Canada,A23,2002,500955,760649334098.005,31360079.0
23,Canada,A23,2003,508120.0,895540646634.787,31644028.0
23,Canada,A23,2004,516935.0,1026690238278.25,31940655.0
23,Canada,A23,2005,519342.0,1173108598778.68,32243753.0
23,Canada,A23,2006,525742.0,1319264809590.97,32571174.0
23,Canada,A23,2007,531595.0,1468820407783.26,32889025.0
23,Canada,A23,2008,518692.97,1552989690721.65,33247118.0
23,Canada,A23,2009,515015.0,1374625142157.29,33628895.0
23,Canada,A23,2010,521308.0,1617343367486.26,34004889.0
23,Canada,A23,2011,518912.97,1793326630174.52,34339328.0
23,Canada,A23,2012,512165.0,1828366481521.6,34714222.0
23,Canada,A23,2013,506807.97,1846597421834.98,35082954.0
23,Canada,A23,2014,498246.0,1805749878439.94,35437435.0
23,Canada,A23,2015,492557.0,1556508816217.14,35702908.0
23,Canada,A23,2016,481545.0,1527994741907.43,36109487.0
23,Canada,A23,2017,475970.0,1649265644244.09,36545236.0
23,Canada,A23,2018,467924.0,1725297938435.76,37065084.0
23,Canada,A23,2019,461986.0,1743725183672.52,37601230.0
24,Cape Verde,A24,2000,1630.5021684900285,539227277.626411,458251.0
24,Cape Verde,A24,2001,1708.9605575947514,563090488.854022,465958.0
24,Cape Verde,A24,2002,1814.6738644136765,620507385.702206,473231.0
24,Cape Verde,A24,2003,1912.9363673531516,813260468.873834,480089.0
24,Cape Verde,A24,2004,2025.7100648647397,924940012.85542,486583.0
24,Cape Verde,A24,2005,2116.986461737936,972241682.104792,492827.0
24,Cape Verde,A24,2006,2234.425917986966,1107571459.02306,498884.0
24,Cape Verde,A24,2007,2357.266564737917,1649621735.41343,504733.0
24,Cape Verde,A24,2008,2389.114927479533,1959620652.50746,510336.0
24,Cape Verde,A24,2009,2473.7047982707327,1852334581.47534,515638.0
24,Cape Verde,A24,2010,2618.0768998322824,1824751459.69304,521212.0
24,Cape Verde,A24,2011,2719.724521778721,2046817974.90838,527521.0
24,Cape Verde,A24,2012,2806.274836469236,1913081206.32052,533864.0
24,Cape Verde,A24,2013,2904.456703586404,2028910915.16446,539940.0
24,Cape Verde,A24,2014,2982.6023132223854,2041930125.42979,546076.0
24,Cape Verde,A24,2015,3108.1952053808764,1749857628.40716,552166.0
24,Cape Verde,A24,2016,3188.626186434718,1849789992.74328,558394.0
24,Cape Verde,A24,2017,3279.170628399067,1996741544.61549,564954.0
24,Cape Verde,A24,2018,3380.6615104819984,2205099509.15921,571202.0
24,Cape Verde,A24,2019,3450.933999061406,2266752197.42617,577030.0
25,Cayman Islands,A25,2000,698.4935038434505,,39658.0
25,Cayman Islands,A25,2001,732.1044221057807,,41054.0
25,Cayman Islands,A25,2002,777.3911193637244,,42456.0
25,Cayman Islands,A25,2003,819.4859545016521,,43862.0
25,Cayman Islands,A25,2004,867.7972641328435,,45286.0
25,Cayman Islands,A25,2005,906.8993098107142,,46727.0
25,Cayman Islands,A25,2006,957.2093914960524,4200288282.10157,48177.0
25,Cayman Islands,A25,2007,1009.8332980578745,4466278030.59167,49647.0
25,Cayman Islands,A25,2008,1023.4768705185415,4585948969.33223,51123.0
25,Cayman Islands,A25,2009,1059.7144642982098,4281714618.03238,52602.0
25,Cayman Islands,A25,2010,1121.5622661753196,4156841163.77763,54074.0
25,Cayman Islands,A25,2011,1165.1072580084026,4186073160.18253,55492.0
25,Cayman Islands,A25,2012,1202.1846895722729,4291004485.56803,56860.0
25,Cayman Islands,A25,2013,1244.2449809977497,4405796081.15984,58212.0
25,Cayman Islands,A25,2014,1277.7219071493835,4562853582.32463,59559.0
25,Cayman Islands,A25,2015,1331.524852644916,4708167255.28727,60911.0
25,Cayman Islands,A25,2016,1365.9808128144703,4909322200.00212,62255.0
25,Cayman Islands,A25,2017,1404.769295125903,5166281293.18715,63581.0
25,Cayman Islands,A25,2018,1448.2471409112413,5530178498.90783,64884.0
25,Cayman Islands,A25,2019,1478.3512877932328,5941896599.57333,66134.0
26,Channel Islands,A26,2000,2007.9294260505612,6439703434.71024,145306.0
26,Channel Islands,A26,2001,2104.549296449011,6232906290.4851,146044.0
26,Channel Islands,A26,2002,2234.7330297729627,6663669064.7482,147167.0
26,Channel Islands,A26,2003,2355.741253461663,7332244897.95918,148341.0
26,Channel Islands,A26,2004,2494.6197107210883,8553643354.08275,149538.0
26,Channel Islands,A26,2005,2607.024690442942,8827272727.27273,150763.0
26,Channel Islands,A26,2006,2751.6489323108217,9676172953.08188,151985.0
26,Channel Islands,A26,2007,2902.9246276720487,11514605842.3369,153225.0
26,Channel Islands,A26,2008,2942.145222379779,,154475.0
26,Channel Islands,A26,2009,3046.3158846394676,,155721.0
26,Channel Islands,A26,2010,3224.107117689256,,156933.0
26,Channel Islands,A26,2011,3349.2840448584666,,157819.0
26,Channel Islands,A26,2012,3455.868952906741,,158621.0
26,Channel Islands,A26,2013,3576.7778752614513,,159794.0
26,Channel Islands,A26,2014,3673.012564265305,,160912.0
26,Channel Islands,A26,2015,3827.6775924641747,,162190.0
26,Channel Islands,A26,2016,3926.7266687212677,9511207129.35458,163721.0
26,Channel Islands,A26,2017,4038.2302612334515,9530244530.24453,165215.0
26,Channel Islands,A26,2018,4163.214166528633,10422948632.4216,167259.0
26,Channel Islands,A26,2019,4249.753271098525,10381669645.1366,169410.0
27,Chile,A27,2000,100971.84609241557,78249883995.6255,15351799.0
27,Chile,A27,2001,105830.52616192898,71517267767.736,15523978.0
27,Chile,A27,2002,112377.01714631438,70295232513.0515,15693790.0
27,Chile,A27,2003,118462.10339471142,76507853875.6649,15859112.0
27,Chile,A27,2004,125445.82206032836,99079365628.3333,16017966.0
27,Chile,A27,2005,131098.28083962927,122314960843.922,16175311.0
27,Chile,A27,2006,138370.93519772528,153840051814.059,16334575.0
27,Chile,A27,2007,145978.06821314248,172565861848.899,16495538.0
27,Chile,A27,2008,147950.33666097897,179663390874.653,16661462.0
27,Chile,A27,2009,153188.7200127878,171412643623.963,16833447.0
27,Chile,A27,2010,162129.2279744615,217105434199.5,17004162.0
27,Chile,A27,2011,168423.943944291,251224856981.294,17173573.0
27,Chile,A27,2012,173783.7313908014,267175870677.659,17341771.0
27,Chile,A27,2013,179863.82411757248,277239473853.807,17509925.0
27,Chile,A27,2014,184703.13474312628,259405194672.935,17687108.0
